20197_20035	20197 20039 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20080
20197_20031	20197 20035 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20079
20197_20043	20197 20053 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20082
20197_20039	20197 20043 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20081
20197_20027	20197 20031 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20078
20197_20025	20197 20027 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20077
20197_20053	20197 20057 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.075000 20083
20197_309	20197 313 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_444	20197 446 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_331	20197 445 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_448	20197 499 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_445	20197 444 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_447	20197 448 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_446	20197 447 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_330	20197 331 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_499	20197 682 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_20108	20197 20110 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_465	20197 466 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_20189	20197 20184 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_20049	20197 20052 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20197_567	20197 568 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20307_0	20307 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
612_542	235 602 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
612_604	235 609 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
612_603	235 610 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
612_534	235 601 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
612_576	235 614 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
20199_20074	20199 753 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_785	20199 784 0 0.000000 1.000000 0 0 0 1 0.000000 0 0.000000 0
20199_238	20199 753 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_237	20199 753 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_20084	20199 20085 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_680	20199 681 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_20001	20199 20002 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_755	20199 753 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_758	20199 753 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20199_759	20199 753 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20187_235	0 20186 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20061_235	0 20007 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
696_235	0 495 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_20169	20308 20111 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20170	20308 20114 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20172	20308 20124 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20173	20308 20182 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20174	20308 20133 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20175	20308 20184 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20176	20308 20136 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20121
20308_20065	20308 20038 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20065	20308 20038 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20064	20308 20034 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20064	20308 20034 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20067	20308 20042 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20067	20308 20042 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20068	20308 20047 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20068	20308 20047 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20072	20308 20060 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20072	20308 20060 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20070	20308 20052 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20070	20308 20052 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20071	20308 20056 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20071	20308 20056 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.125000 20017
20308_20178	20308 20183 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_20117	20308 20178 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_20048	20308 20050 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_20048	20308 20050 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_20045	20308 20048 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_20045	20308 20048 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_-1	20308 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
20308_559	20308 460 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20308_459	20308 559 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20200_595	20200 598 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20200_575	20200 577 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_20076	20201 72 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_507	20201 498 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_20073	20201 556 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_32	20201 503 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_555	20201 110 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_110	20201 555 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_390	20201 72 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_389	20201 72 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_553	20201 108 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_108	20201 553 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_615	20201 213 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_408	20201 126 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_410	20201 213 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_551	20201 556 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_549	20201 556 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_550	20201 556 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_554	20201 109 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_109	20201 554 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_622	20201 620 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_714	20201 715 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_137	20201 497 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_662	20201 620 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_617	20201 782 0 0.000000 1.000000 0 0 0 1 0.000000 0 0.000000 0
20201_661	20201 662 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20201_338	20201 496 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
619_617_LT	0 618 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
619_617	0 617 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
619_620_LT	0 621 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
619_620	0 620 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20194_656	20194 668 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20194_345	20194 467 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20194_557	20194 556 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20194_485	20194 470 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
494_148	152 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
127_237	0 238 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
127_231	0 237 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
127_110	107 157 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
127_108	107 158 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
127_282	0 293 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
127_109	107 159 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
127_157	0 154 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
127_159	0 156 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
127_158	0 155 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
729_730	0 731 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
707_706	0 717 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
148_494	152 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
198_211	212 411 0 0.000000 0.000000 0  0 0 0.000000 0 0.000000 0
198_411_LT	212 410 0 0.000000 0.000000 0  0 0 0.000000 0 0.000000 0
198_411	212 411 0 0.000000 0.000000 0  0 0 0.000000 0 0.000000 0
198_213	212 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_299	298 238 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_300	298 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_357	356 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_624_LT	336 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
292_624	336 624 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
292_615	336 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
292_211	336 411 0 0.000000 0.000000 0  0 0 0.000000 0 0.000000 0
292_411_LT	336 410 0 0.000000 0.000000 0  0 0 0.000000 0 0.000000 0
292_411	336 411 0 0.000000 0.000000 0  0 0 0.000000 0 0.000000 0
292_305	298 303 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_87	356 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_88	356 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_566	571 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
292_572	571 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
292_89	356 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
292_588	590 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
292_213	336 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
356_-1	292 357 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
298_-1	292 300 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
298_303	292 305 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
571_-1	292 572 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
590_-1	292 589 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
336_410	292 411 0 0.000000 0.000000 0 1  0 0.000000 0 0.000000 0
336_-1	292 213 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
336_411_LT	292 211 0 0.000000 0.000000 0 1  0 0.000000 0 0.000000 0
336_411	292 411 0 0.000000 0.000000 0 1  0 0.000000 0 0.000000 0
648_-1	649 631 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
667_485	0 656 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
288_238	0 303 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
288_299	0 305 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
470_486	107 485 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
191_58	192 0 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
152_646	151 632 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
152_141	151 510 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
152_531	151 539 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
152_532	151 536 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
152_0_LT	749 752 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
152_0	493 148 0 0.000000 0.000000 0 0 0 1 0.900000 149 0.000000 0
152_632	151 635 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
152_635	151 637 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
152_418	151 420 0 0.000000 0.000000 0 0 0 1 0.050000 131 0.000000 0
461_345	461 472 0 0.000000 0.000000 0 0 0 1 0.010000 72 0.000000 0
547_-1	235 402 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
252_236_LA	235 264 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
252_236	252 264 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
690_-1	239 686 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
690_304	691 304 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
253_547	235 258 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
253_254	235 256 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
253_262	235 257 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
253_-1	235 0 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
253_264	235 265 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
675_-1	235 674 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
260_264	235 266 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
260_124	235 623 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
260_227	235 623 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
261_264	235 271 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
259_264	235 267 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
548_264	235 268 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
263_264	235 269 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
255_264	235 270 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
677_661	235 670 0 0.000000 1.000000 0 0 0 1 0.025000 20062 0.000000 0
676_382	235 677 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
382_-1	235 0 0 0.000000 0.000000 0 0 0 1 0.025000 20062 0.000000 0
382_85	0 730 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
691_-1	239 687 0 0.000000 0.000000 0 0 0 1 0.050000 72 0.000000 0
20111_-1	20111 0 0 0.000000 0.000000 0 0 0 0 0.300000 20169 0.000000 0
20112_67	0 20111 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20114_-1	20114 0 0 0.000000 0.000000 0 0 0 0 0.300000 20170 0.000000 0
20115_67	0 20114 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20178_20178	0 20189 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20178_69	0 20182 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20179_345	20179 472 0 0.000000 0.000000 0 0 0 1 0.200000 20171 0.000000 0
20179_-1	20179 0 0 0.000000 0.000000 0 0 0 0 0.300000 20171 0.000000 0
20119_20188	0 20193 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20121_235	0 20185 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20121_20185	0 20186 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20124_345	0 20181 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20125_67	0 20124 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20127_-1	20127 0 0 0.000000 0.000000 0 0 0 0 0.030000 20121 0.000000 0
20128_69	0 20127 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20131_-1	239 20130 0 0.000000 0.000000 0 0 0 1 0.050000 72 0.000000 0
20131_304	20158 304 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20182_-1	20182 0 0 0.000000 0.000000 0 0 0 0 0.300000 20173 0.000000 0
20182_0_LT	20173 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20133_-1	20133 0 0 0.000000 0.000000 0 0 0 0 0.300000 20174 0.000000 0
20134_67	0 20133 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20183_68	0 20179 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20136_-1	20136 0 0 0.000000 0.000000 0 0 0 0 0.300000 20176 0.000000 0
20137_67	0 20136 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
659_388	660 388 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
659_412_LT	660 512 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
659_556	0 666 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
659_-1	660 0 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
659_511_LT	660 512 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
345_82	0 346 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
345_83	0 346 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
771_-1	767 769 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
771_550	0 772 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
402_692	0 698 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
395_213	0 396 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
20086_235	0 20087 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
20086_318	0 20088 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
302_302	0 301 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
302_235	0 318 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
302_20087	0 20088 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
302_317	0 316 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
302_20004	0 20005 0 0.000000 0.000000 0 0 0 1 0.000000 0 0.000000 0
302_301	0 300 0 0.000000 0.000000 0 0 0 0 0.000000 0 0.000000 0
126_409_LT	0 125 0 0.000000 0.000000 0 1  0 0.000000 0 0.000000 0
